location,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Wind Speed,Wind Direction,Cloud Cover Total
unit,°C,mm,%,km/h,°,%
level,2 m elevation corrected,sfc,2 m,10 m,10 m,sfc
resolution,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Cloud Cover Total
20241102T0200,8.390245,0.0,93.8107,0.8049845,63.43495,62.0
20241102T0300,8.110246,0.0,94.31264,1.2979984,56.30993,88.0
20241102T0400,7.130245,0.0,96.305725,1.609969,63.43495,89.0
20241102T0500,6.520245,0.0,98.104324,3.319036,49.398697,91.0
20241102T0600,6.8902454,0.0,97.36983,4.3349743,41.63353,91.0
20241102T0700,7.000245,0.0,96.969795,3.6,53.130096,99.0
20241102T0800,7.3202453,0.0,97.58529,3.8268526,41.18593,100.0
20241102T0900,8.020246,0.0,95.944275,5.495161,31.607498,100.0
20241102T1000,8.800245,0.0,93.44918,5.904439,37.568573,100.0
20241102T1100,9.370245,0.0,90.83832,5.904439,52.431404,100.0
20241102T1200,9.980246,0.0,89.04533,5.991594,57.26477,98.0
20241102T1300,10.350245,0.0,87.81329,6.618519,44.999985,97.0
20241102T1400,10.420245,0.0,86.51232,6.638072,40.601288,85.0
20241102T1500,10.220245,0.0,87.56107,6.489992,33.690063,66.0
20241102T1600,8.910245,0.0,93.20009,5.2416787,15.945404,53.0
20241102T1700,8.730246,0.0,92.55179,5.3517847,19.653809,31.0
20241102T1800,9.150246,0.0,91.759384,6.297428,30.963745,34.0
20241102T1900,9.080245,0.0,91.62872,4.8965297,53.97262,26.0
20241102T2000,8.320246,0.0,92.71575,4.452954,75.96376,26.0
20241102T2100,7.860245,0.0,93.00607,4.379589,80.537674,21.0
20241102T2200,8.090245,0.0,92.190186,3.6179552,84.289406,25.0
20241102T2300,8.130245,0.0,91.17996,4.6938252,94.398705,32.0
20241103T0000,8.270246,0.0,90.43825,4.2136917,109.9831,42.0
20241103T0100,8.220245,0.0,90.496635,3.7064266,119.054596,48.0
20241103T0200,8.370246,0.0,90.32171,4.198285,120.96376,47.0
20241103T0300,8.330246,0.0,90.13139,4.6102495,128.6598,40.0
20241103T0400,8.450246,0.0,89.955086,3.8939953,123.69006,51.0
20241103T0500,8.350245,0.0,90.50732,4.39436,124.99202,40.0
20241103T0600,8.490246,0.0,89.83444,4.39436,124.99202,34.0
20241103T0700,8.080246,0.0,91.49172,5.495161,121.6075,46.0
20241103T0800,8.920245,0.0,87.067474,5.1165614,129.2894,25.0
20241103T0900,9.330245,0.0,84.56665,4.8433046,131.98721,19.0
20241103T1000,9.860246,0.0,81.76557,4.8965297,126.027374,76.0
20241103T1100,10.710245,0.0,79.50102,5.904439,127.56859,49.0
20241103T1200,11.540245,0.0,78.00957,5.6002855,135.0,25.0
20241103T1300,12.260245,0.0,75.86643,4.6102495,128.6598,24.0
20241103T1400,12.610246,0.0,75.4623,4.510787,118.61046,17.0
20241103T1500,11.980246,0.0,80.62047,3.5455887,113.96249,12.0
20241103T1600,11.750245,0.0,75.8821,4.6800003,112.61986,13.0
20241103T1700,9.910245,0.0,84.57903,3.8773184,111.80141,10.0
20241103T1800,7.6002455,0.0,91.201866,3.5455887,113.96249,8.0
20241103T1900,6.290245,0.0,94.342865,4.0249224,116.56505,5.0
20241103T2000,5.7602453,0.0,94.57765,4.6938257,122.47119,3.0
20241103T2100,5.3202453,0.0,94.41998,4.6938257,122.47119,3.0
20241103T2200,5.610245,0.0,91.68641,4.8433046,138.01279,4.0
20241103T2300,5.1202455,0.0,92.16831,5.3517847,132.27368,8.0
20241104T0000,4.6002455,0.0,92.58822,5.00128,120.25643,6.0
20241104T0100,4.3002453,0.0,92.63227,5.154415,114.77514,6.0
20241104T0200,4.0102453,0.0,91.88689,5.1919937,123.69006,5.0
20241104T0300,3.9602456,0.0,92.54137,5.3999996,126.869896,18.0
20241104T0400,4.0902452,0.0,92.81523,6.1094027,135.0,31.0
20241104T0500,4.3502455,0.0,92.70182,5.6233797,140.19443,31.0
20241104T0600,4.5702453,0.0,92.98127,5.904439,142.4314,44.0
20241104T0700,4.880245,0.0,93.39853,5.904439,142.4314,33.0
20241104T0800,6.0702453,0.0,90.63272,4.8433046,131.98721,21.0
20241104T0900,7.4902453,0.0,86.248215,4.39436,124.99202,18.0
20241104T1000,7.710245,0.0,87.48488,4.3349743,131.63353,74.0
20241104T1100,8.500245,0.0,86.60173,5.904439,127.56859,49.0
20241104T1200,9.260245,0.0,84.7335,5.904439,127.56859,22.0
20241104T1300,9.930245,0.0,83.94425,4.198285,120.96376,19.0
20241104T1400,10.180245,0.0,84.2064,3.0758414,110.556046,14.0
20241104T1500,9.480246,0.0,88.63461,2.1897945,99.46232,13.0
20241104T1600,9.970245,0.0,84.007,3.2599385,96.34019,15.0
20241104T1700,8.710245,0.0,90.03937,3.671294,101.30993,11.0
20241104T1800,6.2802453,0.0,96.67435,3.5455887,113.96249,10.0
20241104T1900,6.230245,0.0,96.67243,5.3999996,126.869896,7.0
20241104T2000,6.130245,0.0,95.394875,6.1305785,130.23636,7.0
20241104T2100,6.0602455,0.0,94.59423,6.3690495,132.70938,9.0
20241104T2200,5.9502454,0.0,94.059525,4.6938257,147.52881,12.0
20241104T2300,5.6402454,0.0,94.97013,5.8048253,150.25511,20.0
20241105T0000,5.650245,0.0,93.77771,5.1919937,146.30994,16.0
20241105T0100,5.7002454,0.0,92.99316,5.1919937,146.30994,38.0
20241105T0200,5.4702454,0.0,93.10863,5.3999996,143.1301,47.0
20241105T0300,5.3902454,0.0,93.62956,5.904439,142.4314,72.0
20241105T0400,5.250245,0.0,94.81581,6.193674,144.46231,60.0
20241105T0500,5.3302455,0.0,95.48951,6.193674,144.46231,37.0
20241105T0600,5.3202453,0.0,96.365486,6.297428,149.03624,34.0
20241105T0700,5.730245,0.0,96.04583,6.792466,147.99461,28.0
20241105T0800,7.1802454,0.0,93.35013,6.12,151.9275,17.0
20241105T0900,9.230246,0.0,89.95974,5.315336,151.69923,7.0
20241105T1000,10.650246,0.0,88.682625,5.991594,147.26477,74.0
20241105T1100,12.550245,0.0,84.378426,6.6185193,157.61987,25.0
20241105T1200,14.240245,0.0,80.29335,6.151683,159.44395,52.0
20241105T1300,15.250245,0.0,77.13825,6.28713,156.37062,31.0
20241105T1400,15.670245,0.0,74.38135,5.0142193,158.9625,24.0
20241105T1500,15.040245,0.0,76.5404,5.634891,153.43495,17.0
20241105T1600,13.330245,0.0,81.96091,5.991594,147.26477,27.0
20241105T1700,9.650246,0.0,94.20131,4.829907,153.43495,29.0
20241105T1800,8.240246,0.0,98.14803,3.4152596,161.56505,27.0
20241105T1900,8.050245,0.0,98.54781,3.0758414,159.44395,30.0
20241105T2000,7.730245,0.0,98.74421,2.7416782,156.8014,25.0
20241105T2100,7.5502453,0.0,98.80851,3.096837,144.46231,17.0
20241105T2200,7.5302453,0.0,97.72602,3.8939953,146.30994,37.0
20241105T2300,7.500245,0.0,97.99479,4.6102495,141.34018,48.0
20241106T0000,7.3102455,0.0,97.450386,4.198285,149.03624,61.0
20241106T0100,7.210245,0.0,97.649414,3.0758414,159.44395,63.0
20241106T0200,7.400245,0.0,97.251724,2.7416782,156.8014,70.0
20241106T0300,7.6602454,0.0,97.66249,2.4149535,153.43495,71.0
20241106T0400,7.6802454,0.0,98.336914,2.0364676,135.0,74.0
20241106T0500,8.010245,0.0,98.88514,2.5455842,135.0,71.0
20241106T0600,7.8702455,0.0,99.69929,3.563818,135.0,71.0
20241106T0700,8.250245,0.0,98.619415,4.8965297,143.97263,58.0
20241106T0800,9.270246,0.0,97.045074,5.00128,149.74356,64.0
20241106T0900,10.900246,0.0,93.69619,3.319036,139.3987,65.0
20241106T1000,12.340245,0.0,89.61135,4.5536795,108.434944,86.0
20241106T1100,13.500245,0.0,87.12149,4.802999,102.99461,81.0
20241106T1200,14.230246,0.0,82.628494,4.73506,81.25384,80.0
20241106T1300,14.610246,0.0,80.88272,5.315336,61.699234,69.0
20241106T1400,14.620245,0.0,80.50801,5.1919937,56.30993,84.0
20241106T1500,14.260245,0.0,81.86524,3.563818,44.999985,74.0
20241106T1600,12.830245,0.0,89.83104,4.452954,14.03624,72.0
20241106T1700,11.270246,0.0,94.98236,5.815978,21.801407,56.0
20241106T1800,10.8102455,0.0,95.281746,5.00128,30.256424,40.0
20241106T1900,10.170245,0.0,96.61508,4.8965297,36.027374,26.0
20241106T2000,9.570246,0.0,97.582,5.3517847,42.27368,26.0
20241106T2100,9.0602455,0.0,98.501366,5.6002855,44.999985,25.0
20241106T2200,8.840245,0.0,97.562126,5.0911684,44.999985,36.0
20241106T2300,8.620245,0.0,97.95634,4.39436,55.007973,33.0
20241107T0000,8.470245,0.0,98.086494,3.096837,54.46232,43.0
20241107T0100,7.880245,0.0,99.1543,3.096837,54.46232,86.0
20241107T0200,8.140245,0.0,98.81988,2.5455842,44.999985,90.0
20241107T0300,8.170245,0.0,98.34816,2.5959969,33.690063,87.0
20241107T0400,8.130245,0.0,98.347244,2.8116899,39.805573,90.0
20241107T0500,7.980245,0.0,98.54632,2.8116899,39.805573,88.0
20241107T0600,7.790245,0.0,98.474625,2.8116899,50.194427,85.0
20241107T0700,7.9102454,0.0,97.87097,2.5959969,56.30993,67.0
20241107T0800,8.0602455,0.0,96.872955,3.0758414,69.443954,66.0
20241107T0900,8.250245,0.0,94.90544,3.7585104,73.30075,64.0
20241107T1000,8.570246,0.0,91.33954,4.3349743,48.366455,100.0
20241107T1100,8.880245,0.0,89.86812,4.510787,61.38954,83.0
20241107T1200,8.960245,0.0,89.628105,4.2136917,70.016884,90.0
20241107T1300,9.210245,0.0,88.67011,3.0758414,69.443954,91.0
20241107T1400,9.330245,0.0,88.074326,2.968636,75.96376,81.0
20241107T1500,9.370245,0.0,90.589935,2.9024127,82.874985,84.0
20241107T1600,9.660245,0.0,85.66136,1.484318,75.96376,78.0
20241107T1700,9.510245,0.0,87.97112,2.2768397,108.434944,75.0
20241107T1800,8.910245,0.0,90.73981,2.9024127,97.125015,55.0
20241107T1900,7.790245,0.0,93.77589,3.2599385,83.65981,39.0
20241107T2000,7.110245,0.0,94.84804,3.671294,78.69006,32.0
20241107T2100,7.1802454,0.0,94.85164,3.671294,78.69006,29.0
20241107T2200,7.690245,0.0,94.22467,3.319036,77.47118,34.0
20241107T2300,7.5602455,0.0,94.28264,2.5455842,98.1301,36.0
20241108T0000,7.7402453,0.0,94.61854,2.5455842,98.1301,51.0
20241108T0100,7.690245,0.0,95.13981,3.319036,77.47118,53.0
20241108T0200,7.8102455,0.0,94.94902,2.968636,75.96376,55.0
20241108T0300,8.220245,0.0,94.51337,3.4152596,108.434944,76.0
20241108T0400,8.300245,0.0,94.5825,3.7064266,119.054596,89.0
20241108T0500,8.280246,0.0,94.71153,3.6,126.869896,84.0
20241108T0600,8.340245,0.0,94.0661,3.8939953,123.69006,76.0
20241108T0700,8.370246,0.0,93.616295,3.8939953,123.69006,73.0
20241108T0800,8.320246,0.0,93.80668,3.8939953,123.69006,89.0
20241108T0900,8.420245,0.0,91.959564,3.7064266,119.054596,44.0
20241108T1000,9.350245,0.0,90.15502,3.6,126.869896,100.0
20241108T1100,10.010245,0.0,87.59987,5.6233797,140.19443,88.0
20241108T1200,10.340245,0.0,86.14983,5.815978,158.1986,89.0
20241108T1300,10.830245,0.0,84.22857,4.510787,151.38954,56.0
20241108T1400,11.010245,0.0,84.19313,4.5820518,135.0,42.0
20241108T1500,11.110246,0.0,79.50749,4.072935,135.0,45.0
20241108T1600,11.670245,0.0,81.29251,5.634891,116.56505,76.0
20241108T1700,9.920245,0.0,88.91835,4.1046314,127.874985,55.0
20241108T1800,8.110246,0.0,95.35642,3.219938,116.56505,47.0
20241108T1900,8.050245,0.0,96.34189,3.5455887,113.96249,28.0
20241108T2000,8.260245,0.0,95.69118,4.8965297,126.027374,38.0
20241108T2100,8.280246,0.0,94.84174,5.6002855,135.0,6.0
20241108T2200,8.670245,0.0,92.61138,4.6102495,141.34018,36.0
20241108T2300,8.500245,0.0,93.17479,6.9247384,152.10272,43.0
20241109T0000,8.070246,0.0,94.44043,6.297428,149.03624,66.0
20241109T0100,7.860245,0.0,94.429245,5.0911684,135.0,72.0
20241109T0200,7.8202453,0.0,93.90722,5.6002855,135.0,71.0
20241109T0300,7.460245,0.0,94.53841,5.904439,142.4314,72.0
20241109T0400,7.110245,0.0,95.64027,6.28713,156.37062,74.0
20241109T0500,6.940245,0.0,95.964806,6.12,151.9275,75.0
20241109T0600,6.790245,0.0,96.15841,5.692099,145.30484,69.0
20241109T0700,6.750245,0.0,96.49112,5.3999996,143.1301,76.0
20241109T0800,7.5702453,0.0,94.60963,5.00128,149.74356,23.0
20241109T0900,8.8102455,0.0,90.73184,4.6938257,147.52881,15.0
20241109T1000,10.070246,0.0,89.60167,2.9024127,150.25511,95.0
20241109T1100,11.270246,0.0,86.25105,4.8433046,138.01279,49.0
20241109T1200,11.960245,0.0,85.05229,6.439876,153.43495,41.0
20241109T1300,12.320246,0.0,82.77145,4.5536795,161.56505,25.0
20241109T1400,12.100245,0.0,83.361244,2.4149535,153.43495,37.0
20241109T1500,11.800245,0.0,81.034584,1.2979984,123.69006,36.0
20241109T1600,11.250245,0.0,86.83572,2.5959969,123.69006,30.0
20241109T1700,10.200245,0.0,90.224915,3.319036,139.3987,22.0
20241109T1800,8.980246,0.0,93.39592,3.0547013,135.0,14.0
20241109T1900,7.610245,0.0,96.52419,3.0547013,135.0,12.0
20241109T2000,7.0102453,0.0,97.23899,2.5455842,135.0,7.8
20241109T2100,6.7002454,0.0,97.09386,2.8116899,129.80557,15.000001
20241109T2200,7.1202455,0.0,95.11197,3.6,143.1301,17.1
20241109T2300,6.880245,0.0,94.83617,4.072935,135.0,37.0
20241110T0000,6.4302454,0.0,94.74652,4.072935,135.0,52.0
20241110T0100,6.0102453,0.0,94.65772,4.3349743,131.63353,62.0
20241110T0200,5.690245,0.0,94.97277,4.39436,145.00798,85.0
20241110T0300,5.5602455,0.0,95.23301,4.39436,145.00798,86.0
20241110T0400,5.5502453,0.0,96.51038,4.198285,149.03624,86.0
20241110T0500,5.3902454,0.0,96.503815,3.7064266,150.94539,89.0
20241110T0600,5.3202453,0.0,96.365486,3.8939953,146.30994,86.0
20241110T0700,5.6202455,0.0,95.97365,4.3349743,138.36646,86.0
20241110T0800,6.250245,0.0,94.472534,4.1046314,142.12502,87.0
20241110T0900,6.8502455,0.0,92.48784,3.0547013,135.0,88.0
20241110T1000,7.0502453,0.0,94.31976,1.835647,101.30993,100.0
20241110T1100,7.7202454,0.0,92.29184,2.52,89.99999,92.0
20241110T1200,8.080246,0.0,91.42851,2.968636,75.96376,93.0
20241110T1300,8.350245,0.0,91.25987,3.0547013,44.999985,87.0
20241110T1400,8.490246,0.0,90.894005,4.1046314,37.87497,88.0
20241110T1500,8.240246,0.0,92.51901,3.396233,32.005356,86.0
20241110T1600,6.8402452,0.0,96.42773,3.6179552,354.28943,62.0
20241110T1700,6.9502454,0.0,95.633,5.0528407,355.91437,33.0
20241110T1800,7.540245,0.0,93.1143,5.506941,11.309921,17.0
20241110T1900,7.480245,0.0,93.04596,5.00128,30.256424,5.0
20241110T2000,7.0602455,0.0,93.40748,5.1165614,39.2894,3.0
20241110T2100,6.710245,0.0,94.23512,5.0911684,44.999985,5.0
20241110T2200,6.0302453,0.0,93.801056,3.8939953,33.690063,63.0
20241110T2300,5.690245,0.0,93.84609,3.396233,57.994614,39.0
20241111T0000,5.190245,0.0,94.41248,2.4149535,63.43495,30.0
20241111T0100,5.0102453,0.0,94.468735,2.4149535,63.43495,17.0
20241111T0200,5.130245,0.0,94.542274,2.5959969,56.30993,62.0
20241111T0300,5.170245,0.0,94.47792,3.319036,49.398697,62.0
20241111T0400,5.0802455,0.0,94.739685,2.5455842,44.999985,62.0
20241111T0500,5.0302453,0.0,94.336624,1.2979984,33.690063,63.0
20241111T0600,4.8202453,0.0,95.06049,1.484318,104.03624,64.0
20241111T0700,4.610245,0.0,95.183876,2.3051248,141.34018,65.0
20241111T0800,4.5602455,0.0,94.77773,3.4152596,161.56505,72.0
20241111T0900,4.8402452,0.0,93.79328,1.609969,206.56505,61.0
20241111T1000,5.7802453,0.0,90.54419,0.0,180.0,99.0
20241111T1100,6.480245,0.0,89.46704,2.5455842,188.1301,96.0
20241111T1200,7.2602453,0.0,85.619835,3.396233,212.00539,88.0
20241111T1300,7.5802455,0.0,85.717545,4.072935,225.0,90.0
20241111T1400,7.7002454,0.0,86.69448,4.1046314,254.74487,76.0
20241111T1500,7.5902452,0.0,91.2644,3.6179552,264.28943,68.0
20241111T1600,7.170245,0.0,93.47923,3.2599385,263.65982,87.0
20241111T1700,7.110245,0.3,94.78228,3.7585104,286.69925,99.0
20241111T1800,7.6602454,0.5,91.84113,5.1165614,309.2894,91.0
20241111T1900,7.6202455,0.8,91.96561,5.991594,327.26477,83.0
20241111T2000,7.4502454,0.4,92.336945,6.297428,329.03625,71.0
20241111T2100,7.0302453,0.1,93.470566,7.24486,333.43497,52.0
20241111T2200,6.5702453,0.0,96.283,5.4477882,352.40536,55.0
20241111T2300,5.9302454,0.0,97.06672,4.829907,333.43497,36.0
20241112T0000,5.690245,0.0,96.51609,4.379589,350.5377,48.0
20241112T0100,5.730245,0.0,95.50903,4.510787,331.38956,38.0
20241112T0200,5.3502455,0.0,96.56996,3.6,323.13013,49.0
20241112T0300,5.420245,0.0,96.84419,2.9024127,352.875,38.0
20241112T0400,5.3302455,0.0,96.84074,2.0991426,59.036232,66.0
20241112T0500,5.270245,0.0,96.63457,2.0991426,30.963745,63.0
20241112T0600,5.2402453,0.0,96.42984,4.198285,30.963745,80.0
20241112T0700,5.5702453,0.0,95.3673,5.904439,37.568573,88.0
20241112T0800,6.2402453,0.0,95.60015,8.78872,34.99202,93.0
20241112T0900,6.960245,0.0,93.14165,11.988594,41.347763,86.0
20241112T1000,7.4702454,0.0,88.81213,14.84318,39.09384,97.0
20241112T1100,7.770245,0.0,85.85957,15.530151,44.06079,100.0
20241112T1200,8.140245,0.0,81.69232,16.039202,45.909378,100.0
20241112T1300,8.350245,0.0,80.75661,17.0763,55.304832,100.0
20241112T1400,8.470245,0.0,79.54057,14.982228,54.782394,100.0
20241112T1500,8.3102455,0.0,80.41212,14.05845,50.194427,92.0
20241112T1600,7.9702454,0.0,80.07876,11.720751,42.510437,89.0
20241112T1700,7.8402452,0.0,80.11503,11.988594,41.347763,86.0
20241112T1800,7.5802455,0.0,80.18784,11.988594,41.347763,81.0
20241112T1900,6.9902453,0.0,81.1233,10.44,43.602814,72.0
20241112T2000,6.3102455,0.0,82.53167,9.290511,35.53766,62.0
20241112T2100,5.690245,0.0,85.61295,8.287822,34.380325,58.0
20241112T2200,5.8902454,0.0,81.886826,5.1544156,12.094757,50.0
20241112T2300,5.3402452,0.0,85.08407,6.696387,36.25383,41.0
20241113T0000,5.2202454,0.0,85.73888,5.815978,21.801407,40.0
20241113T0100,5.3102455,0.0,84.65669,6.28713,13.240509,33.0
20241113T0200,4.770245,0.0,88.041695,6.439876,26.565033,29.0
20241113T0300,4.3502455,0.0,89.77613,4.8965297,36.027374,25.0
20241113T0400,4.3102455,0.0,89.8365,3.396233,32.005356,27.0
20241113T0500,4.2002454,0.0,88.23359,4.73506,8.74614,40.0
20241113T0600,4.0402455,0.0,89.68271,5.0911684,8.130096,36.0
20241113T0700,4.630245,0.0,86.83986,5.8603754,10.619659,45.0
20241113T0800,4.690245,0.0,85.61305,6.489992,19.440033,40.0
20241113T0900,4.9902453,0.0,82.99543,4.1046314,37.87497,71.0
20241113T1000,5.400245,0.0,82.22574,4.5536795,18.434952,82.0
20241113T1100,5.610245,0.0,81.6123,6.830519,18.434952,89.0
20241113T1200,5.7002454,0.0,81.62561,8.089993,20.854446,88.0
20241113T1300,5.790245,0.0,81.34813,7.172949,17.525558,87.0
20241113T1400,5.6802454,0.0,81.62266,8.825508,11.76828,85.0
20241113T1500,5.290245,0.0,82.32758,9.47012,8.74614,92.0
20241113T1600,5.020245,0.0,83.357185,7.208994,2.8624115,100.0
20241113T1700,4.9902453,0.0,83.83201,6.489992,356.8202,94.0
20241113T1800,4.8202453,0.0,85.32328,7.208994,2.8624115,76.0
20241113T1900,4.5102453,0.0,87.19975,6.4799995,360.0,24.0
20241113T2000,3.9602456,0.0,90.70818,5.4119864,356.18594,23.7
20241113T2100,3.1302452,0.0,91.94891,6.849467,3.0127716,25.800001
20241113T2200,2.8702455,0.0,92.79305,5.8603754,10.619659,76.0
20241113T2300,2.8302455,0.0,93.12478,6.12,28.07248,32.0
20241114T0000,2.9302454,0.0,92.79748,5.8603754,47.489548,22.0
20241114T0100,2.4802454,0.0,93.706436,5.3999996,53.130096,21.0
20241114T0200,1.9302454,0.0,93.39779,4.829907,63.43495,15.0
20241114T0300,1.6602454,0.0,93.65041,3.6179552,95.71059,28.0
20241114T0400,1.5802454,0.0,93.64489,3.219938,116.56505,42.0
20241114T0500,1.5602454,0.0,93.30361,3.219938,116.56505,50.0
20241114T0600,1.8802454,0.0,91.9143,3.7064266,119.054596,67.0
20241114T0700,2.3202453,0.0,91.08827,3.396233,122.00538,85.0
20241114T0800,3.3702455,0.0,87.070404,3.0547013,135.0,88.0
20241114T0900,4.3702455,0.0,82.31257,2.9024127,150.25511,82.0
20241114T1000,5.2002454,0.0,79.184715,3.396233,147.99461,73.0
20241114T1100,6.210245,0.0,77.33438,3.396233,147.99461,82.0
20241114T1200,7.270245,0.0,75.29185,2.8116899,140.19443,79.0
20241114T1300,7.6002455,0.0,74.02595,1.484318,104.03624,79.0
20241114T1400,7.8402452,0.0,73.4954,1.5273507,44.999985,82.0
20241114T1500,7.650245,0.0,76.27557,1.2979984,33.690063,90.0
20241114T1600,6.3402452,0.0,81.545784,2.4149535,26.565033,86.0
20241114T1700,6.460245,0.0,81.15914,2.5455842,44.999985,86.0
20241114T1800,6.3402452,0.0,83.35924,2.0991426,120.96376,80.0
20241114T1900,5.960245,0.0,85.161316,1.609969,116.56505,97.0
20241114T2000,5.380245,0.0,88.481476,1.835647,101.30993,98.0
20241114T2100,4.7002454,0.0,91.16035,2.2768397,108.434944,97.0
20241114T2200,4.420245,0.0,92.90477,3.0547013,135.0,97.0
20241114T2300,4.750245,0.0,89.6219,2.8116899,129.80557,94.0
20241115T0000,5.400245,0.0,85.76064,2.3051248,128.6598,95.0
20241115T0100,4.770245,0.0,88.73474,1.8,143.1301,96.0
20241115T0200,3.9402456,0.0,92.27598,2.4149535,153.43495,92.0
20241115T0300,3.3702455,0.0,93.49732,1.9386592,111.80141,97.0
20241115T0400,2.9302454,0.0,93.938866,2.5959969,56.30993,80.0
20241115T0500,2.7702456,0.0,95.15201,3.096837,35.53766,79.0
20241115T0600,3.4102454,0.0,93.56701,2.0991426,30.963745,74.0
20241115T0700,3.7402453,0.0,93.388695,2.3051248,51.34018,73.0
20241115T0800,4.0902452,0.0,94.21365,2.6208394,74.054596,64.0
20241115T0900,5.860245,0.0,89.85174,2.2768397,71.56504,61.0
20241115T1000,7.290245,0.0,85.44351,3.6179552,84.289406,75.0
20241115T1100,8.350245,0.0,80.64366,5.8048253,82.874985,79.0
20241115T1200,9.340245,0.0,74.92989,4.6938252,85.60129,65.0
20241115T1300,9.860246,0.0,71.690895,2.4149535,63.43495,51.0
20241115T1400,9.850245,0.0,70.19472,2.968636,14.03624,38.0
20241115T1500,9.000245,0.0,75.0254,2.8799999,360.0,25.0
20241115T1600,6.9302454,0.0,84.14734,5.04,360.0,22.0
20241115T1700,6.8502455,0.0,85.27052,3.396233,32.005356,19.0
20241115T1800,6.500245,0.0,87.41787,2.2768397,71.56504,21.0
20241115T1900,5.630245,0.0,89.45072,3.4152596,108.434944,16.0
20241115T2000,3.2002454,0.0,93.41877,3.219938,116.56505,11.0
20241115T2100,2.2202454,0.0,94.02808,2.7416782,113.19859,13.0
20241115T2200,1.9302454,0.0,93.194824,3.319036,130.60129,7.0
20241115T2300,1.5802454,0.0,93.57683,4.8433046,138.01279,17.0
20241116T0000,1.5702454,0.0,93.985146,4.6938257,147.52881,34.0
20241116T0100,1.2902454,0.0,95.413574,4.829907,153.43495,48.0
20241116T0200,0.8502454,0.0,96.719604,5.154415,155.22485,56.0
20241116T0300,0.6802454,0.0,98.777565,5.2416787,164.0546,59.0
20241116T0400,0.5102454,0.0,98.700424,5.0142193,158.9625,55.0
20241116T0500,0.6102454,0.0,98.91943,5.315336,151.69923,49.0
20241116T0600,0.5502454,0.0,98.5579,5.00128,149.74356,62.0
20241116T0700,0.7002454,0.0,98.41928,5.1919937,146.30994,37.0
20241116T0800,1.2002454,0.0,97.653275,5.00128,149.74356,25.0
20241116T0900,2.3402452,0.0,94.44409,4.6800003,157.38013,13.0
20241116T1000,4.3002453,0.0,89.19597,4.68,180.0,34.0
20241116T1100,5.8702455,0.0,84.30803,6.12,180.0,17.0
20241116T1200,6.8702455,0.0,80.47607,6.87779,186.009,11.0
20241116T1300,7.790245,0.0,76.19256,6.9899354,191.88866,4.0
20241116T1400,7.8502455,0.0,74.81298,6.379216,196.38954,3.0
20241116T1500,6.610245,0.0,82.925186,4.68,180.0,6.0
20241116T1600,3.9002452,0.0,91.550385,6.130579,176.63354,3.0
20241116T1700,3.2602453,0.0,93.96017,4.3349743,175.23636,1.0
20241116T1800,3.0402455,0.0,94.419174,4.32,180.0,1.0
20241116T1900,2.7702456,0.0,95.08367,4.6938252,184.39871,6.3
20241116T2000,2.5402455,0.0,95.82618,4.3349743,184.76364,17.400002
20241116T2100,2.4502454,0.0,95.821594,4.68,180.0,21.300001
20241116T2200,2.3802454,0.0,95.680084,5.937272,194.03624,16.2
